201.22401	295.90171	1813.95262	-0.00000	-0.55243	283.86944	1097.21560
201.22401	295.90152	1813.95095	-0.00000	-0.86663	283.86944	1097.21373
201.22401	295.90143	1813.95095	-0.00000	-0.88251	283.86944	1097.21373
201.22401	295.90134	1813.95207	0.00000	-0.80535	283.86944	1097.21373
201.22401	295.90120	1813.95691	-0.00000	-0.60683	283.87386	1097.21373
201.22401	295.90108	1813.95691	-0.00000	-0.85842	283.87386	1097.21105
201.22401	295.90096	1813.96138	0.00000	-0.98754	283.87386	1097.21105
201.22401	295.90084	1813.96380	-0.00000	-0.99356	283.87386	1097.21105
201.22401	295.90065	1813.96492	-0.00000	-0.91149	283.87350	1097.21105
201.22401	295.90054	1813.96492	-0.00000	-1.00772	283.87350	1097.20995
201.22401	295.90044	1813.96902	0.00000	-1.00226	283.87350	1097.20995
201.22401	295.90034	1813.97274	0.00000	-0.89618	283.87350	1097.20995
201.22401	295.90014	1813.97274	0.00000	-0.37531	283.86281	1097.20995
201.22401	295.90006	1813.97237	-0.00000	-0.63244	283.86281	1097.20774
201.22401	295.89997	1813.97032	-0.00000	-0.79805	283.86281	1097.20774
201.22401	295.89988	1813.96957	-0.00000	-0.87308	283.86281	1097.20774
201.22401	295.89970	1813.96957	-0.00000	-0.75049	283.87142	1097.20774
201.22401	295.89964	1813.96957	-0.00000	-0.71720	283.87142	1097.20774
201.22401	295.89952	1813.96678	0.00000	-0.93670	283.87142	1097.20520
201.22401	295.89939	1813.95989	0.00000	-1.02928	283.87142	1097.20520
201.22401	295.89914	1813.95989	-0.00000	-0.83140	283.87142	1097.20520
201.22401	295.89907	1813.95561	-0.00000	-0.87127	283.87339	1097.20520
201.22401	295.89895	1813.95523	-0.00000	-1.06365	283.87339	1097.20339
201.22401	295.89872	1813.95523	-0.00000	-1.08682	283.87339	1097.20339
201.22401	295.89860	1813.95449	0.00000	-0.91607	283.87339	1097.20339
201.22401	295.89848	1813.95318	-0.00000	-0.62622	283.86221	1097.20339
201.22401	295.89838	1813.95225	-0.00000	-0.84831	283.86221	1097.20141
201.22401	295.89817	1813.95225	-0.00000	-0.97675	283.86221	1097.20141
201.22401	295.89807	1813.95374	-0.00000	-0.88386	283.86221	1097.20141
201.22401	295.89797	1813.95765	0.00000	-0.68657	283.86854	1097.20141
201.22401	295.89792	1813.95765	-0.00000	-0.66012	283.86854	1097.20141
201.22401	295.89770	1813.96157	0.00000	-0.88867	283.86854	1097.19938
201.22401	295.89759	1813.96641	-0.00000	-0.83596	283.86854	1097.19938
201.22401	295.89748	1813.97218	-0.00000	-0.67459	283.86854	1097.19938
201.22401	295.89742	1813.97218	-0.00000	-0.70221	283.86707	1097.19938
201.22401	295.89720	1813.97349	-0.00000	-1.05075	283.86707	1097.19731
201.22401	295.89709	1813.97162	-0.00000	-1.05562	283.86707	1097.19731
201.22401	295.89698	1813.97162	-0.00000	-0.94736	283.86707	1097.19731
201.22401	295.89677	1813.97181	0.00000	-0.86216	283.86793	1097.19602
201.22401	295.89668	1813.97069	-0.00000	-0.90283	283.86793	1097.19602
201.22401	295.89659	1813.96771	-0.00000	-0.84876	283.86793	1097.19602
201.22401	295.89650	1813.96771	0.00000	-0.69993	283.86793	1097.19602
201.22401	295.89637	1813.96436	-0.00000	-0.43824	283.86737	1097.19602
201.22401	295.89625	1813.95914	0.00000	-0.77964	283.86737	1097.19293
201.22401	295.89613	1813.95914	0.00000	-0.99674	283.86737	1097.19293
201.22401	295.89601	1813.95561	-0.00000	-1.08839	283.86737	1097.19293
201.22401	295.89580	1813.95635	0.00000	-1.09972	283.86805	1097.19293
201.22401	295.89566	1813.95616	-0.00000	-1.30484	283.86805	1097.19100
201.22401	295.89552	1813.95616	0.00000	-1.36659	283.86805	1097.19100
201.22401	295.89524	1813.95561	0.00000	-1.05648	283.86805	1097.19100
201.22401	295.89511	1813.95914	-0.00000	-0.68882	283.86995	1097.19100
201.22401	295.89499	1813.95914	0.00000	-0.92727	283.86995	1097.18894
201.22401	295.89488	1813.96026	0.00000	-1.05253	283.86995	1097.18894
201.22401	295.89466	1813.96157	0.00000	-0.95351	283.86995	1097.18894
201.22401	295.89455	1813.96604	-0.00000	-0.73362	283.86946	1097.18894
201.22401	295.89449	1813.96604	0.00000	-0.70184	283.86946	1097.18894
201.22401	295.89438	1813.96808	-0.00000	-0.86391	283.86946	1097.18699
201.22401	295.89416	1813.97051	-0.00000	-0.84278	283.86946	1097.18699
201.22401	295.89404	1813.97069	0.00000	-0.66362	283.86946	1097.18699
201.22401	295.89399	1813.97069	-0.00000	-0.69178	283.86835	1097.18699
201.22401	295.89387	1813.96697	-0.00000	-0.96377	283.86835	1097.18467
201.22401	295.89363	1813.96492	0.00000	-1.14154	283.86835	1097.18467
201.22401	295.89351	1813.96492	-0.00000	-1.04663	283.86835	1097.18467
201.22401	295.89339	1813.96790	0.00000	-0.83044	283.86748	1097.18467
201.22401	295.89319	1813.96771	-0.00000	-1.00566	283.86748	1097.18335
201.22401	295.89308	1813.95821	0.00000	-0.93413	283.86748	1097.18335
201.22401	295.89298	1813.95821	-0.00000	-0.75833	283.86748	1097.18335
201.22401	295.89288	1813.95747	0.00000	-0.47711	283.87043	1097.18335
201.22401	295.89275	1813.96175	-0.00000	-0.66059	283.87043	1097.18139
201.22401	295.89266	1813.96175	0.00000	-0.76373	283.87043	1097.18139
201.22401	295.89256	1813.95933	-0.00000	-0.77151	283.87043	1097.18139
201.22401	295.89247	1813.95914	0.00000	-0.68445	283.87043	1097.18139
201.22401	295.89231	1813.96063	0.00000	-0.93104	283.87246	1097.17952
201.22401	295.89220	1813.96063	-0.00000	-1.03681	283.87246	1097.17952
201.22401	295.89209	1813.96287	-0.00000	-1.03077	283.87246	1097.17952
201.22401	295.89187	1813.96231	0.00000	-0.68330	283.87246	1097.17952
201.22401	295.89175	1813.96231	0.00000	-0.96521	283.86982	1097.17718
201.22401	295.89163	1813.96510	0.00000	-1.12170	283.86982	1097.17718
201.22401	295.89151	1813.97069	-0.00000	-1.15434	283.86982	1097.17718
201.22401	295.89127	1813.96734	0.00000	-0.85391	283.86920	1097.17718
201.22401	295.89120	1813.96734	-0.00000	-0.81968	283.86920	1097.17718
201.22401	295.89109	1813.96641	0.00000	-0.93919	283.86920	1097.17550
201.22401	295.89097	1813.96864	-0.00000	-0.94211	283.86920	1097.17550
201.22401	295.89074	1813.96864	0.00000	-0.59157	283.86920	1097.17550
201.22401	295.89070	1813.97125	-0.00000	-0.61676	283.86816	1097.17550
201.22401	295.89059	1813.96864	-0.00000	-0.86044	283.86816	1097.17347
201.22401	295.89048	1813.96361	-0.00000	-0.99432	283.86816	1097.17347
201.22401	295.89027	1813.96361	0.00000	-0.93635	283.86816	1097.17347
201.22401	295.89016	1813.96492	-0.00000	-0.74459	283.87025	1097.17347
201.22401	295.89005	1813.96138	-0.00000	-0.98114	283.87025	1097.17146
201.22401	295.88981	1813.96063	-0.00000	-1.10148	283.87025	1097.17146
201.22401	295.88970	1813.96063	0.00000	-0.98307	283.87025	1097.17146
201.22401	295.88958	1813.95989	-0.00000	-0.74498	283.86576	1097.17146
201.22401	295.88952	1813.95859	-0.00000	-0.71601	283.86576	1097.17146
201.22401	295.88927	1813.95859	-0.00000	-1.04618	283.86576	1097.16907
201.22401	295.88914	1813.96306	-0.00000	-1.01089	283.86576	1097.16907
201.22401	295.88902	1813.96585	-0.00000	-0.84773	283.86576	1097.16907
201.22401	295.88895	1813.96771	0.00000	-0.88093	283.87178	1097.16907
201.22401	295.88872	1813.96771	0.00000	-1.09457	283.87178	1097.16755
201.22401	295.88861	1813.97144	0.00000	-1.03191	283.87178	1097.16755
201.22401	295.88849	1813.97256	0.00000	-0.85561	283.87178	1097.16755
201.22401	295.88838	1813.97256	0.00000	-0.56217	283.86939	1097.16755
201.22401	295.88814	1813.96976	-0.00000	-1.11105	283.86939	1097.16489
201.22401	295.88801	1813.96715	-0.00000	-1.19588	283.86939	1097.16489
201.22401	295.88789	1813.96641	-0.00000	-1.15636	283.86939	1097.16489
201.22401	295.88777	1813.96641	-0.00000	-0.99307	283.86447	1097.16489
201.22401	295.88756	1813.96864	0.00000	-1.10048	283.86447	1097.16294
201.22401	295.88742	1813.96939	-0.00000	-1.10830	283.86447	1097.16294
201.22401	295.88729	1813.96939	0.00000	-0.97653	283.86447	1097.16294
201.22401	295.88710	1813.96659	0.00000	-0.73071	283.86447	1097.16294
201.22401	295.88698	1813.96492	0.00000	-0.97561	283.87140	1097.16090
201.22401	295.88686	1813.96622	0.00000	-1.10006	283.87140	1097.16090
201.22401	295.88675	1813.96622	-0.00000	-1.10601	283.87140	1097.16090
201.22401	295.88651	1813.96790	0.00000	-0.76296	283.86815	1097.16090
201.22401	295.88641	1813.96864	0.00000	-0.94614	283.86815	1097.15932
201.22401	295.88630	1813.96864	-0.00000	-1.02357	283.86815	1097.15932
201.22401	295.88619	1813.96846	-0.00000	-0.99259	283.86815	1097.15932
201.22401	295.88598	1813.96883	-0.00000	-0.59634	283.87097	1097.15932
201.22401	295.88593	1813.97088	-0.00000	-0.57213	283.87097	1097.15932
201.22401	295.88581	1813.97088	0.00000	-0.84875	283.87097	1097.15676
201.22401	295.88569	1813.97311	0.00000	-1.00074	283.87097	1097.15676
201.22401	295.88544	1813.97237	-0.00000	-0.93062	283.87097	1097.15676
201.22401	295.88537	1813.97237	-0.00000	-0.97038	283.86593	1097.15676
201.22401	295.88525	1813.97423	0.00000	-1.12992	283.86593	1097.15532
201.22401	295.88501	1813.97926	0.00000	-1.07901	283.86593	1097.15532
201.22401	295.88490	1813.98150	-0.00000	-0.87111	283.86593	1097.15532
201.22401	295.88478	1813.98150	-0.00000	-0.54437	283.86790	1097.15532
201.22401	295.88466	1813.98299	-0.00000	-0.86566	283.86790	1097.15280
201.22401	295.88442	1813.98168	0.00000	-1.14754	283.86790	1097.15280
201.22401	295.88431	1813.97833	-0.00000	-1.11014	283.86790	1097.15280
201.22401	295.88419	1813.97833	0.00000	-0.95414	283.87134	1097.15280
201.22401	295.88411	1813.97200	0.00000	-0.91897	283.87134	1097.15280
201.22401	295.88388	1813.96976	0.00000	-0.94218	283.87134	1097.15146
201.22401	295.88377	1813.96976	-0.00000	-0.77665	283.87134	1097.15146
201.22401	295.88365	1813.96883	-0.00000	-0.49210	283.87134	1097.15146
201.22401	295.88350	1813.96678	0.00000	-0.86061	283.86630	1097.14881
201.22401	295.88338	1813.96846	0.00000	-1.08460	283.86630	1097.14881
201.22401	295.88326	1813.96846	-0.00000	-1.18618	283.86630	1097.14881
201.22401	295.88314	1813.96902	0.00000	-1.16457	283.86630	1097.14881
201.22401	295.88289	1813.96883	-0.00000	-1.21492	283.86649	1097.14708
201.22401	295.88276	1813.96883	-0.00000	-1.27711	283.86649	1097.14708
201.22401	295.88263	1813.97237	0.00000	-1.20628	283.86649	1097.14708
201.22401	295.88250	1813.97516	-0.00000	-1.00264	283.86649	1097.14708
201.22401	295.88231	1813.97516	0.00000	-0.63525	283.86458	1097.14708
201.22401	295.88221	1813.97516	0.00000	-0.79895	283.86458	1097.14530
201.22401	295.88210	1813.97777	-0.00000	-0.85553	283.86458	1097.14530
201.22401	295.88200	1813.97758	0.00000	-0.80672	283.86458	1097.14530
201.22401	295.88184	1813.97758	0.00000	-0.67752	283.86520	1097.14530
201.22401	295.88172	1813.97665	0.00000	-0.94883	283.86520	1097.14311
201.22401	295.88160	1813.97796	-0.00000	-1.10289	283.86520	1097.14311
201.22401	295.88148	1813.97814	-0.00000	-1.13968	283.86520	1097.14311
201.22401	295.88124	1813.97814	-0.00000	-0.84383	283.86735	1097.14311
201.22401	295.88113	1813.98131	-0.00000	-1.03383	283.86735	1097.14150
201.22401	295.88101	1813.98317	0.00000	-1.10745	283.86735	1097.14150
201.22401	295.88078	1813.97907	-0.00000	-0.90377	283.86735	1097.14150
201.22401	295.88067	1813.97907	-0.00000	-0.62362	283.87390	1097.14150
201.22401	295.88062	1813.97945	-0.00000	-0.59859	283.87390	1097.14150
201.22401	295.88053	1813.98150	0.00000	-0.70720	283.87390	1097.14018
201.22401	295.88035	1813.98150	0.00000	-0.65275	283.87390	1097.14018
201.22401	295.88027	1813.97852	-0.00000	-0.49040	283.87390	1097.14018
201.22401	295.88023	1813.98094	0.00000	-0.51033	283.86696	1097.14018
201.22401	295.88010	1813.98429	-0.00000	-0.89537	283.86696	1097.13726
201.22401	295.87984	1813.98429	-0.00000	-1.27254	283.86696	1097.13726
201.22401	295.87971	1813.98317	-0.00000	-1.26367	283.86696	1097.13726
201.22401	295.87958	1813.98336	0.00000	-1.12711	283.87059	1097.13726
201.22401	295.87945	1813.98336	-0.00000	-1.26766	283.87059	1097.13591
201.22401	295.87920	1813.98354	-0.00000	-1.15526	283.87059	1097.13591
201.22401	295.87907	1813.98224	-0.00000	-0.90345	283.87059	1097.13591
201.22401	295.87894	1813.97870	0.00000	-0.52035	283.87329	1097.13591
201.22401	295.87883	1813.97870	-0.00000	-0.82326	283.87329	1097.13359
201.22401	295.87860	1813.97740	0.00000	-1.08895	283.87329	1097.13359
201.22401	295.87849	1813.97628	0.00000	-1.04947	283.87329	1097.13359
201.22401	295.87838	1813.97628	-0.00000	-0.89813	283.87329	1097.13359
201.22401	295.87831	1813.97833	0.00000	-0.86264	283.86752	1097.13359
201.22401	295.87806	1813.97982	0.00000	-1.00130	283.86752	1097.13188
201.22401	295.87794	1813.97945	-0.00000	-0.88259	283.86752	1097.13188
201.22401	295.87782	1813.97945	-0.00000	-0.63882	283.86752	1097.13188
201.22401	295.87764	1813.98243	0.00000	-1.00600	283.86997	1097.12930
201.22401	295.87751	1813.98652	0.00000	-1.21065	283.86997	1097.12930
201.22401	295.87738	1813.98652	0.00000	-1.28080	283.86997	1097.12930
201.22401	295.87725	1813.98857	0.00000	-1.21601	283.86997	1097.12930
201.22401	295.87700	1813.98839	0.00000	-1.13697	283.87095	1097.12812
201.22401	295.87689	1813.98783	0.00000	-1.14031	283.87095	1097.12812
201.22401	295.87677	1813.98783	-0.00000	-1.02774	283.87095	1097.12812
201.22401	295.87666	1813.98671	-0.00000	-0.80109	283.87095	1097.12812
201.22401	295.87651	1813.98783	0.00000	-0.44128	283.86954	1097.12812
201.22401	295.87640	1813.98783	-0.00000	-0.73166	283.86954	1097.12565
201.22401	295.87628	1813.98652	0.00000	-0.90990	283.86954	1097.12565
201.22401	295.87606	1813.98727	-0.00000	-0.92988	283.86954	1097.12565
201.22401	295.87599	1813.99044	-0.00000	-0.97093	283.86850	1097.12565
201.22401	295.87586	1813.99044	-0.00000	-1.18050	283.86850	1097.12389
201.22401	295.87573	1813.98988	-0.00000	-1.25711	283.86850	1097.12389
201.22401	295.87547	1813.98876	0.00000	-1.01367	283.86850	1097.12389
201.22401	295.87534	1813.98876	0.00000	-0.69209	283.86709	1097.12389
201.22401	295.87523	1813.98802	-0.00000	-0.95130	283.86709	1097.12186
201.22401	295.87511	1813.98578	-0.00000	-1.08799	283.86709	1097.12186
201.22401	295.87488	1813.98336	0.00000	-1.00400	283.86709	1097.12186
201.22401	295.87476	1813.98336	-0.00000	-0.78796	283.86709	1097.12186
201.22401	295.87470	1813.98001	0.00000	-0.75531	283.86488	1097.12186
201.22401	295.87448	1813.98001	-0.00000	-0.90484	283.86488	1097.12024
201.22401	295.87437	1813.98038	-0.00000	-0.81144	283.86488	1097.12024
201.22401	295.87426	1813.98038	-0.00000	-0.60403	283.86488	1097.12024
201.22401	295.87421	1813.98168	0.00000	-0.63281	283.86890	1097.12024
201.22401	295.87397	1813.98690	0.00000	-1.08206	283.86890	1097.11804
201.22401	295.87386	1813.98690	0.00000	-1.12512	283.86890	1097.11804
201.22401	295.87374	1813.98708	-0.00000	-1.05051	283.86890	1097.11804
201.22401	295.87362	1813.98708	0.00000	-0.85779	283.86816	1097.11804
201.22401	295.87341	1813.98764	-0.00000	-1.03290	283.86816	1097.11678
201.22401	295.87331	1813.98764	0.00000	-0.95947	283.86816	1097.11678
201.22401	295.87320	1813.98634	-0.00000	-0.78030	283.86816	1097.11678
201.22401	295.87310	1813.98671	0.00000	-0.49202	283.86816	1097.11678
201.22401	295.87293	1813.98671	-0.00000	-0.82121	283.87123	1097.11387
201.22401	295.87280	1813.98876	0.00000	-1.03942	283.87123	1097.11387
201.22401	295.87268	1813.99118	-0.00000	-1.12851	283.87123	1097.11387
201.22401	295.87255	1813.99286	-0.00000	-1.08942	283.87123	1097.11387
201.22401	295.87231	1813.99286	0.00000	-1.37192	283.87025	1097.11187
201.22401	295.87216	1813.99193	0.00000	-1.45371	283.87025	1097.11187
201.22401	295.87201	1813.99025	0.00000	-1.38398	283.87025	1097.11187
201.22401	295.87171	1813.99025	-0.00000	-0.78171	283.87000	1097.11187
201.22401	295.87158	1813.98988	-0.00000	-1.07716	283.87000	1097.10954
201.22401	295.87145	1813.98764	-0.00000	-1.23364	283.87000	1097.10954
201.22401	295.87132	1813.98708	-0.00000	-1.25496	283.87000	1097.10954
201.22401	295.87105	1813.98708	0.00000	-0.89948	283.87000	1097.10954
201.22401	295.87098	1813.98802	-0.00000	-0.86235	283.86712	1097.10954
201.22401	295.87087	1813.98857	0.00000	-0.94912	283.86712	1097.10814
201.22401	295.87076	1813.99193	0.00000	-0.92255	283.86712	1097.10814
201.22401	295.87053	1813.99193	-0.00000	-0.51913	283.86712	1097.10814
201.22401	295.87049	1813.99323	0.00000	-0.54240	283.86693	1097.10814
201.22401	295.87039	1813.99137	0.00000	-0.75258	283.86693	1097.10648
201.22401	295.87030	1813.99137	-0.00000	-0.86912	283.86693	1097.10648
201.22401	295.87011	1813.98988	0.00000	-0.81334	283.86693	1097.10648
201.22401	295.87002	1813.99174	0.00000	-0.64187	283.86626	1097.10648
201.22401	295.86991	1813.99398	0.00000	-0.91182	283.86626	1097.10435
201.22401	295.86979	1813.99398	0.00000	-1.06620	283.86626	1097.10435
201.22401	295.86956	1813.99547	0.00000	-1.02490	283.86626	1097.10435
201.22401	295.86945	1813.99658	0.00000	-0.82739	283.86626	1097.10435
201.22401	295.86938	1813.99658	-0.00000	-0.79586	283.86638	1097.10435
201.22401	295.86914	1813.99621	0.00000	-1.01075	283.86638	1097.10244
201.22401	295.86901	1813.99416	-0.00000	-0.92724	283.86638	1097.10244
201.22401	295.86889	1813.99398	-0.00000	-0.71703	283.86638	1097.10244
201.22401	295.86883	1813.99398	-0.00000	-0.74630	283.86749	1097.10244
201.22401	295.86861	1813.99565	-0.00000	-1.07853	283.86749	1097.10062
201.22401	295.86850	1813.99453	-0.00000	-1.07062	283.86749	1097.10062
201.22401	295.86838	1813.99453	-0.00000	-0.94710	283.86749	1097.10062
201.22401	295.86827	1813.99342	-0.00000	-0.70833	283.86521	1097.10062
201.22401	295.86806	1813.99360	-0.00000	-1.02155	283.86521	1097.09890
201.22401	295.86795	1813.99342	-0.00000	-1.01263	283.86521	1097.09890
201.22401	295.86784	1813.99342	0.00000	-0.89388	283.86521	1097.09890
201.22401	295.86768	1813.98932	-0.00000	-0.63790	283.86521	1097.09890
201.22401	295.86756	1813.99118	-0.00000	-0.90600	283.86727	1097.09639
201.22401	295.86743	1813.99118	0.00000	-1.04354	283.86727	1097.09639
201.22401	295.86730	1813.99807	0.00000	-1.05036	283.86727	1097.09639
201.22401	295.86710	1813.99900	-0.00000	-0.96866	283.86740	1097.09639
201.22401	295.86696	1813.99826	0.00000	-1.20384	283.86740	1097.09443
201.22401	295.86683	1813.99826	0.00000	-1.30108	283.86740	1097.09443
201.22401	295.86669	1813.99696	-0.00000	-1.25910	283.86740	1097.09443
201.22401	295.86642	1813.99770	-0.00000	-0.75455	283.86893	1097.09443
201.22401	295.86630	1813.99770	0.00000	-1.03948	283.86893	1097.09215
201.22401	295.86617	1814.00254	0.00000	-1.19030	283.86893	1097.09215
201.22401	295.86604	1814.00403	0.00000	-1.21062	283.86893	1097.09215
201.22401	295.86579	1813.99900	0.00000	-0.86917	283.86893	1097.09215
201.22401	295.86572	1813.99900	-0.00000	-0.83490	283.86930	1097.09215
201.22401	295.86563	1813.99789	-0.00000	-0.80989	283.86930	1097.09158
201.22401	295.86546	1814.00049	-0.00000	-0.49757	283.86930	1097.09158
201.22401	295.86538	1814.00049	0.00000	-0.20940	283.86930	1097.09158
201.22401	295.86536	1813.99845	0.00000	-0.21902	283.87010	1097.09158
201.22401	295.86526	1813.99938	-0.00000	-0.58623	283.87010	1097.08885
201.22401	295.86507	1814.00068	-0.00000	-1.01828	283.87010	1097.08885
201.22401	295.86497	1814.00068	0.00000	-1.08434	283.87010	1097.08885
201.22401	295.86487	1814.00012	0.00000	-1.04845	283.86537	1097.08885
201.22401	295.86473	1814.00124	-0.00000	-1.27213	283.86537	1097.08693
201.22401	295.86445	1814.00105	-0.00000	-1.27205	283.86537	1097.08693
201.22401	295.86431	1814.00105	0.00000	-1.06299	283.86537	1097.08693
201.22401	295.86418	1814.00087	0.00000	-0.72059	283.86537	1097.08693
201.22401	295.86412	1814.00049	-0.00000	-0.68923	283.86813	1097.08693
201.22401	295.86386	1814.00049	0.00000	-1.03071	283.86813	1097.08452
201.22401	295.86373	1813.99938	0.00000	-1.01150	283.86813	1097.08452
201.22401	295.86360	1813.99975	0.00000	-0.86386	283.86813	1097.08452
201.22401	295.86353	1813.99956	-0.00000	-0.90772	283.86985	1097.08452
201.22401	295.86330	1813.99956	0.00000	-1.11133	283.86985	1097.08308
201.22401	295.86319	1813.99994	0.00000	-1.03765	283.86985	1097.08308
201.22401	295.86308	1814.00198	-0.00000	-0.84885	283.86985	1097.08308
201.22401	295.86296	1814.00198	0.00000	-0.54340	283.87243	1097.08308
201.22401	295.86275	1814.00087	0.00000	-0.99099	283.87243	1097.08087
201.22401	295.86264	1813.99900	0.00000	-1.05078	283.87243	1097.08087
201.22401	295.86253	1813.99994	-0.00000	-1.00124	283.87243	1097.08087
201.22401	295.86236	1813.99994	0.00000	-0.80528	283.86930	1097.08087
201.22401	295.86222	1813.99807	-0.00000	-1.03286	283.86930	1097.07845
201.22401	295.86209	1813.99565	-0.00000	-1.11964	283.86930	1097.07845
201.22401	295.86195	1813.99491	-0.00000	-1.06683	283.86930	1097.07845
201.22401	295.86175	1813.99491	0.00000	-0.90657	283.86973	1097.07845
201.22401	295.86164	1813.99323	-0.00000	-1.00217	283.86973	1097.07744
201.22401	295.86154	1813.99174	-0.00000	-0.99710	283.86973	1097.07744
201.22401	295.86144	1813.99174	0.00000	-0.89162	283.86973	1097.07744
201.22401	295.86124	1813.99174	0.00000	-0.37496	283.86967	1097.07744
201.22401	295.86118	1813.99379	-0.00000	-0.51671	283.86967	1097.07626
201.22401	295.86112	1813.99379	0.00000	-0.59440	283.86967	1097.07626
201.22401	295.86105	1813.99602	0.00000	-0.60816	283.86967	1097.07626
201.22401	295.86092	1813.99528	-0.00000	-0.43907	283.86967	1097.07626
201.22401	295.86089	1813.99211	0.00000	-0.42205	283.87047	1097.07626
201.22401	295.86075	1813.99211	0.00000	-0.85367	283.87047	1097.07263
201.22401	295.86047	1813.99304	-0.00000	-1.29501	283.87047	1097.07263
201.22401	295.86033	1813.99267	0.00000	-1.29762	283.87047	1097.07263
201.22401	295.86023	1813.98988	-0.00000	-1.35249	283.86875	1097.07263
201.22401	295.86010	1813.98988	-0.00000	-1.40602	283.86875	1097.07184
201.22401	295.85984	1813.99081	-0.00000	-1.11553	283.86875	1097.07184
201.22401	295.85971	1813.99435	-0.00000	-0.77101	283.86875	1097.07184
201.22401	295.85959	1813.99435	-0.00000	-0.29368	283.87034	1097.07184
201.22401	295.85950	1813.99640	-0.00000	-0.41346	283.87034	1097.07114
201.22401	295.85946	1813.99509	-0.00000	-0.40685	283.87034	1097.07114
201.22401	295.85941	1813.99211	-0.00000	-0.35561	283.87034	1097.07114
201.22401	295.85937	1813.99211	-0.00000	-0.25987	283.87034	1097.07114
201.22401	295.85926	1813.99416	-0.00000	-0.56252	283.86451	1097.06855
201.22401	295.85916	1813.99696	-0.00000	-0.77843	283.86451	1097.06855
201.22401	295.85907	1813.99696	0.00000	-0.89689	283.86451	1097.06855
201.22401	295.85897	1813.99826	-0.00000	-0.91695	283.86451	1097.06855
201.22401	295.85874	1813.99956	0.00000	-1.29838	283.87016	1097.06562
201.22401	295.85858	1813.99770	0.00000	-1.47802	283.87016	1097.06562
