5.70801114015442e-002	3.78532292661346e-003
6.03110892085613e-002	4.07787659844865e-003
6.35420670155783e-002	4.37043027028384e-003
6.67730980214264e-002	4.81117593595563e-003
6.99593090120868e-002	5.40016679429510e-003
7.31455732015783e-002	6.13734964647116e-003
7.63318107916542e-002	6.80043650172892e-003
7.95180749811457e-002	7.53761935390498e-003
8.27043391706371e-002	8.27480220608105e-003
8.58906565589597e-002	9.16017705209370e-003
8.90769473478667e-002	9.97145590118807e-003
9.22632381367737e-002	1.07827347502824e-002
9.54495555250963e-002	1.16681095962951e-002
9.86358729134188e-002	1.25534844423077e-002
1.01822190301741e-001	1.34388592883204e-002
1.05008507690064e-001	1.43242341343331e-002
1.08150005063199e-001	1.53578541730134e-002
1.11336375650352e-001	1.63914210128627e-002
1.14477846424072e-001	1.73509450546247e-002
1.17664190411810e-001	1.83104158975556e-002
1.20805661185529e-001	1.92699399393177e-002
1.23992031772683e-001	2.03035067791669e-002
1.27133582344649e-001	2.14853188116839e-002
1.30275132916614e-001	2.26671308442008e-002
1.33461503503768e-001	2.37006976840501e-002
1.36603027476318e-001	2.48084137196487e-002
1.39744578048284e-001	2.59902257521656e-002
1.42886155219666e-001	2.72461337816009e-002
1.46027705791632e-001	2.84279458141178e-002
1.49169256363598e-001	2.96097578466347e-002
1.52310833534979e-001	3.08656658760700e-002
1.55452410706361e-001	3.21215739055052e-002
1.58594041076573e-001	3.35256739287770e-002
1.61735644847370e-001	3.48556779551306e-002
1.64877275217583e-001	3.62597779784024e-002
1.67974058973192e-001	3.77380271974236e-002
1.71070869328217e-001	3.92903724133631e-002
1.74212499698429e-001	4.06944724366349e-002
1.77354130068642e-001	4.20985724599068e-002
1.80450913824251e-001	4.35768216789280e-002
1.83547750778691e-001	4.52032628917858e-002
1.86644561133716e-001	4.67556081077253e-002
1.89741371488741e-001	4.83079533236648e-002
1.92793361828578e-001	5.00085437322720e-002
1.95845325568999e-001	5.16350381439609e-002
1.98897315908836e-001	5.33356285525681e-002
2.01949306248674e-001	5.50362189611753e-002
2.05046196401945e-001	5.68108521678697e-002
2.08053366726594e-001	5.86596877691445e-002
2.11060563650659e-001	6.05826193673377e-002
2.14067760574724e-001	6.25055509655309e-002
2.17119804113392e-001	6.43543333679746e-002
2.20171847652060e-001	6.62031157704184e-002
2.23179044576125e-001	6.81260473686116e-002
2.26141421485002e-001	7.01972241594724e-002
2.29103824993295e-001	7.23424969472516e-002
2.32066228501588e-001	7.44877697350307e-002
2.35073505223899e-001	7.66329893239788e-002
2.38035935331607e-001	7.88523581086762e-002
2.40953492225297e-001	8.10717800922047e-002
2.43871075718402e-001	8.33652980726516e-002
2.46788685810922e-001	8.57329120500167e-002
2.49706322502858e-001	8.81746220243001e-002
2.52579112580191e-001	9.06904811943329e-002
2.55451902657524e-001	9.32063403643657e-002
2.58279872719669e-001	9.58704447270662e-002
2.61107842781814e-001	9.85345490897667e-002
2.63890939629940e-001	1.01198706651298e-001
2.66674063077482e-001	1.03936960209748e-001
2.69502059739042e-001	1.06675160569367e-001
2.72285209785999e-001	1.09487510124735e-001
2.74933793389731e-001	1.12448211270433e-001
2.77582403592879e-001	1.15483008413049e-001
2.80231013796026e-001	1.18517805555666e-001
2.82834777384570e-001	1.21626751894031e-001
2.85393694358511e-001	1.24809847428146e-001
2.87952637931868e-001	1.28067038959180e-001
2.90421941474849e-001	1.31620720875548e-001
2.92891191818999e-001	1.35026210798081e-001
2.95539748823315e-001	1.37912815946860e-001
2.98367665686629e-001	1.40428728315724e-001
3.01105889320736e-001	1.43092939076087e-001
3.03709599710449e-001	1.46053693420616e-001
3.06223696669203e-001	1.49385034147399e-001
3.08737820227371e-001	1.52790470871100e-001
3.11251943785540e-001	1.56195907594801e-001
3.13676374114502e-001	1.59749642710001e-001
3.16055931229445e-001	1.63303431024031e-001
3.18435488344389e-001	1.66857219338062e-001
3.20815045459332e-001	1.70411007652093e-001
3.23194602574275e-001	1.73964795966124e-001
3.25484466460012e-001	1.77666882671654e-001
3.27819203559768e-001	1.81368916178352e-001
3.30153940659523e-001	1.85070949685051e-001
3.32533497774467e-001	1.88624737999082e-001
3.34913028289995e-001	1.92104430316194e-001
3.37247738790335e-001	1.95732367825975e-001
3.39492756061468e-001	1.99508603727254e-001
3.41782646546620e-001	2.03284786429702e-001
3.44072510432357e-001	2.06986873135231e-001
3.46362374318094e-001	2.10688959840761e-001
3.48652238203831e-001	2.14391046546291e-001
3.50852408860361e-001	2.18241431643319e-001
3.53097452730910e-001	2.22091763541516e-001
3.55387343216062e-001	2.25867946243964e-001
3.57677207101799e-001	2.29570032949494e-001
3.60011944201555e-001	2.33272066456193e-001
3.62256961472688e-001	2.37048302357472e-001
3.64412285514615e-001	2.40972836650249e-001
3.66657302785749e-001	2.44749072551528e-001
3.68947166671486e-001	2.48451159257058e-001
3.71192210542035e-001	2.52301491155255e-001
3.73437254412584e-001	2.56151823053453e-001
3.75727144897736e-001	2.59928005755901e-001
3.77972188768285e-001	2.63778337654098e-001
3.80172359424815e-001	2.67628722751126e-001
3.82372530081346e-001	2.71479107848155e-001
3.84617573951895e-001	2.75329439746352e-001
3.86862617822444e-001	2.79179771644550e-001
3.89017941864371e-001	2.83104305937327e-001
3.91218112520901e-001	2.86954691034356e-001
3.93373463162243e-001	2.90953321324052e-001
3.95483967188983e-001	2.95026100809497e-001
3.97639317830325e-001	2.99024731099193e-001
3.99884361700874e-001	3.02875062997391e-001
4.02039712342217e-001	3.06873693287087e-001
4.04060469940918e-001	3.10946579170195e-001
4.06170973967657e-001	3.15019358655640e-001
4.08191758165775e-001	3.19166340535666e-001
4.09943409477441e-001	3.23610025596352e-001
4.11425901303241e-001	3.28276317840779e-001
4.12773826685816e-001	3.33090961675535e-001
4.14121778667806e-001	3.37979701507211e-001
4.15514577264400e-001	3.42794292143136e-001
4.16862502646974e-001	3.47608935977893e-001
4.18210428029549e-001	3.52423579812650e-001
4.19558353412124e-001	3.57238223647407e-001
4.20906278794699e-001	3.62052867482164e-001
4.22299077391292e-001	3.66867458118090e-001
4.23691902587301e-001	3.71756144750934e-001
4.24994981355273e-001	3.76644937781440e-001
4.26342906737847e-001	3.81459581616197e-001
4.27735731933857e-001	3.86348268249041e-001
4.29128557129866e-001	3.91236954881885e-001
4.30476482512440e-001	3.96051598716642e-001
4.31824434494431e-001	4.00940338548317e-001
4.33172359877005e-001	4.05754982383074e-001
4.34520311858996e-001	4.10643722214749e-001
4.35868263840986e-001	4.15532462046424e-001
4.37216215822976e-001	4.20421201878100e-001
4.38564167804966e-001	4.25309941709775e-001
4.39912093187541e-001	4.30124585544532e-001
4.41260018570116e-001	4.34939229379289e-001
4.42607943952691e-001	4.39753873214045e-001
4.43911022720662e-001	4.44642666244552e-001
4.45303847916671e-001	4.49531352877396e-001
4.46696646513265e-001	4.54345943513322e-001
4.47999751880652e-001	4.59308832540746e-001
4.49302857248039e-001	4.64271721568171e-001
4.50650809230029e-001	4.69160461399846e-001
4.51998761212019e-001	4.74049201231521e-001
4.53301839979991e-001	4.78937994262027e-001
4.54604918747962e-001	4.83826787292534e-001
4.55907997515934e-001	4.88715580323040e-001
4.57211076283905e-001	4.93604373353546e-001
4.58514155051877e-001	4.98493166384052e-001
4.59772387205245e-001	5.03456108610308e-001
4.60985719545179e-001	5.08345008038476e-001
4.62109332056490e-001	5.13308109861225e-001
4.63008631696539e-001	5.18419669671966e-001
4.63773338293947e-001	5.23605485076119e-001
4.64448298463317e-001	5.28791406877933e-001
4.65123258632687e-001	5.33977328679748e-001
4.65843092016076e-001	5.39163197282731e-001
4.66607798613484e-001	5.44349012686884e-001
4.67327631996873e-001	5.49534881289867e-001
4.68002618765659e-001	5.54794899088600e-001
4.68722452149048e-001	5.59980767691584e-001
4.69487158746456e-001	5.65166583095736e-001
4.70162145515241e-001	5.70426600894469e-001
4.70837132284027e-001	5.75686618693202e-001
4.71601838881435e-001	5.80872434097355e-001
4.72321672264824e-001	5.86058302700338e-001
4.72951785819591e-001	5.91318373697902e-001
4.73671619202980e-001	5.96504242300886e-001
4.74436325800388e-001	6.01690057705038e-001
4.75201058997211e-001	6.06949969106109e-001
4.75965765594619e-001	6.12135784510261e-001
4.76685598978008e-001	6.17321653113245e-001
4.77315712532775e-001	6.22581724110809e-001
4.77990672702145e-001	6.27767645912623e-001
4.78755379299553e-001	6.32953461316776e-001
4.79475212682942e-001	6.38139329919759e-001
4.80150199451728e-001	6.43399347718492e-001
4.80870059434532e-001	6.48659312318394e-001
4.81589892817921e-001	6.53845180921378e-001
4.82264852987291e-001	6.59031102723192e-001
4.82939813156661e-001	6.64217024525007e-001
4.83659646540050e-001	6.69402893127991e-001
4.84379479923439e-001	6.74588761730974e-001
4.85054466692225e-001	6.79848779529707e-001
4.85729426861595e-001	6.85034701331522e-001
4.86494133459003e-001	6.90220516735674e-001
4.87213966842392e-001	6.95406385338658e-001
4.87888953611178e-001	7.00666403137390e-001
4.88563913780548e-001	7.05852324939205e-001
4.89283747163937e-001	7.11038193542189e-001
4.90093326975364e-001	7.16223955747510e-001
4.91127219658053e-001	7.21261259964839e-001
4.92520018254647e-001	7.26075850600765e-001
4.94226822951710e-001	7.30593684857200e-001
4.96247607149827e-001	7.34740666737226e-001
4.98492651020376e-001	7.38590998635423e-001
5.00827361520716e-001	7.42218936145204e-001
5.03206918635660e-001	7.45772724459235e-001
